Format Version,1.23,Take Name,Take 2024-06-23 04.06.32 PM,Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2024-06-23 04.06.33.427 PM,Capture Start Frame,35234,Total Frames in Take,2001,Total Exported Frames,2001,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,,,,,
,Type,Marker,Marker,Marker,,,,,,,,,,,,,,,,,,,
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000,,,,,,,,,,,,,,,,,,,
,ID,574930B2D6312E11EF,574930B2D6312E11EF,574930B2D6312E11EF,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,,,,,,,,,,,,,,,,,,,
1884,18.84,-2.590978,-0.015192,2.36415,,,,,,,,,,,,,,,,,,,
1885,18.85,-2.59094,-0.015169,2.364124,,,,,,,,,,,,,,,,,,,
1886,18.86,-2.590981,-0.01518,2.364127,,,,,,,,,,,,,,,,,,,
1887,18.87,-2.590979,-0.015143,2.364167,,,,,,,,,,,,,,,,,,,
1888,18.88,-2.591071,-0.015169,2.364143,,,,,,,,,,,,,,,,,,,
1889,18.89,-2.591104,-0.015172,2.364136,,,,,,,,,,,,,,,,,,,
1890,18.9,-2.591095,-0.015165,2.364147,,,,,,,,,,,,,,,,,,,
1891,18.91,-2.591107,-0.015163,2.364156,,,,,,,,,,,,,,,,,,,
1892,18.92,-2.591161,-0.015209,2.364178,,,,,,,,,,,,,,,,,,,
1893,18.93,-2.591152,-0.015214,2.364191,,,,,,,,,,,,,,,,,,,
1894,18.94,-2.591232,-0.015261,2.364151,,,,,,,,,,,,,,,,,,,
1895,18.95,-2.591221,-0.015239,2.364189,,,,,,,,,,,,,,,,,,,
1896,18.96,-2.591303,-0.015274,2.364167,,,,,,,,,,,,,,,,,,,
1897,18.97,-2.591313,-0.015265,2.364185,,,,,,,,,,,,,,,,,,,
1898,18.98,-2.591333,-0.015267,2.364235,,,,,,,,,,,,,,,,,,,
1899,18.99,-2.591349,-0.015258,2.364217,,,,,,,,,,,,,,,,,,,
1900,19,-2.591449,-0.015311,2.364225,,,,,,,,,,,,,,,,,,,
1901,19.01,-2.591418,-0.015285,2.364244,,,,,,,,,,,,,,,,,,,
1902,19.02,-2.591524,-0.015349,2.364231,,,,,,,,,,,,,,,,,,,
1903,19.03,-2.59148,-0.01532,2.364264,,,,,,,,,,,,,,,,,,,
1904,19.04,-2.591563,-0.015372,2.364247,,,,,,,,,,,,,,,,,,,
1905,19.05,-2.591567,-0.015369,2.364237,,,,,,,,,,,,,,,,,,,
1906,19.06,-2.591593,-0.015369,2.36423,,,,,,,,,,,,,,,,,,,
1907,19.07,-2.591665,-0.01541,2.364205,,,,,,,,,,,,,,,,,,,
1908,19.08,-2.591677,-0.015411,2.36423,,,,,,,,,,,,,,,,,,,
1909,19.09,-2.591686,-0.015416,2.364236,,,,,,,,,,,,,,,,,,,
1910,19.1,-2.591688,-0.015429,2.364249,,,,,,,,,,,,,,,,,,,
1911,19.11,-2.591688,-0.015437,2.364228,,,,,,,,,,,,,,,,,,,
1912,19.12,-2.591684,-0.015429,2.364226,,,,,,,,,,,,,,,,,,,
1913,19.13,-2.591691,-0.015425,2.36425,,,,,,,,,,,,,,,,,,,
1914,19.14,-2.59173,-0.015451,2.364229,,,,,,,,,,,,,,,,,,,
1915,19.15,-2.591695,-0.015426,2.364228,,,,,,,,,,,,,,,,,,,
1916,19.16,-2.591697,-0.015412,2.364215,,,,,,,,,,,,,,,,,,,
1917,19.17,-2.591723,-0.015405,2.364185,,,,,,,,,,,,,,,,,,,
1918,19.18,-2.591816,-0.015441,2.364192,,,,,,,,,,,,,,,,,,,
1919,19.19,-2.591777,-0.015401,2.364217,,,,,,,,,,,,,,,,,,,
1920,19.2,-2.591819,-0.015431,2.364197,,,,,,,,,,,,,,,,,,,
1921,19.21,-2.591821,-0.015443,2.364182,,,,,,,,,,,,,,,,,,,
1922,19.22,-2.59173,-0.015395,2.364248,,,,,,,,,,,,,,,,,,,
1923,19.23,-2.591791,-0.01546,2.36425,,,,,,,,,,,,,,,,,,,
1924,19.24,-2.59175,-0.015455,2.364248,,,,,,,,,,,,,,,,,,,
1925,19.25,-2.591777,-0.015481,2.364251,,,,,,,,,,,,,,,,,,,
1926,19.26,-2.591761,-0.015464,2.364228,,,,,,,,,,,,,,,,,,,
1927,19.27,-2.591769,-0.015465,2.364218,,,,,,,,,,,,,,,,,,,
1928,19.28,-2.5918,-0.015479,2.36423,,,,,,,,,,,,,,,,,,,
1929,19.29,-2.591787,-0.015475,2.36422,,,,,,,,,,,,,,,,,,,
1930,19.3,-2.591771,-0.01547,2.364237,,,,,,,,,,,,,,,,,,,
1931,19.31,-2.591799,-0.015497,2.364266,,,,,,,,,,,,,,,,,,,
1932,19.32,-2.591789,-0.015496,2.364251,,,,,,,,,,,,,,,,,,,
1933,19.33,-2.591842,-0.015535,2.364259,,,,,,,,,,,,,,,,,,,
1934,19.34,-2.591821,-0.01553,2.364292,,,,,,,,,,,,,,,,,,,
1935,19.35,-2.591825,-0.015525,2.364267,,,,,,,,,,,,,,,,,,,
1936,19.36,-2.591837,-0.015516,2.364279,,,,,,,,,,,,,,,,,,,
1937,19.37,-2.591909,-0.015544,2.364231,,,,,,,,,,,,,,,,,,,
1938,19.38,-2.591882,-0.015514,2.364276,,,,,,,,,,,,,,,,,,,
1939,19.39,-2.591884,-0.015513,2.364276,,,,,,,,,,,,,,,,,,,
1940,19.4,-2.591871,-0.015511,2.36426,,,,,,,,,,,,,,,,,,,
1941,19.41,-2.591861,-0.015519,2.364284,,,,,,,,,,,,,,,,,,,
1942,19.42,-2.59187,-0.015531,2.364284,,,,,,,,,,,,,,,,,,,
1943,19.43,-2.591858,-0.015521,2.364295,,,,,,,,,,,,,,,,,,,
1944,19.44,-2.591855,-0.015522,2.36431,,,,,,,,,,,,,,,,,,,
1945,19.45,-2.591909,-0.015553,2.364305,,,,,,,,,,,,,,,,,,,
1946,19.46,-2.591887,-0.015524,2.364302,,,,,,,,,,,,,,,,,,,
1947,19.47,-2.591919,-0.015529,2.36431,,,,,,,,,,,,,,,,,,,
1948,19.48,-2.591909,-0.015506,2.364296,,,,,,,,,,,,,,,,,,,
1949,19.49,-2.591972,-0.015542,2.364291,,,,,,,,,,,,,,,,,,,
1950,19.5,-2.59193,-0.015513,2.36429,,,,,,,,,,,,,,,,,,,
1951,19.51,-2.591944,-0.015516,2.364327,,,,,,,,,,,,,,,,,,,
1952,19.52,-2.591963,-0.015522,2.364361,,,,,,,,,,,,,,,,,,,
1953,19.53,-2.592044,-0.015566,2.36433,,,,,,,,,,,,,,,,,,,
1954,19.54,-2.592056,-0.015583,2.364367,,,,,,,,,,,,,,,,,,,
1955,19.55,-2.592042,-0.015571,2.364371,,,,,,,,,,,,,,,,,,,
1956,19.56,-2.592076,-0.015587,2.364374,,,,,,,,,,,,,,,,,,,
1957,19.57,-2.592075,-0.015585,2.364387,,,,,,,,,,,,,,,,,,,
1958,19.58,-2.592082,-0.015582,2.364386,,,,,,,,,,,,,,,,,,,
1959,19.59,-2.592106,-0.01558,2.364405,,,,,,,,,,,,,,,,,,,
1960,19.6,-2.592071,-0.015543,2.364429,,,,,,,,,,,,,,,,,,,
1961,19.61,-2.592169,-0.0156,2.364408,,,,,,,,,,,,,,,,,,,
1962,19.62,-2.592162,-0.015598,2.364452,,,,,,,,,,,,,,,,,,,
1963,19.63,-2.592168,-0.015599,2.364445,,,,,,,,,,,,,,,,,,,
1964,19.64,-2.592191,-0.015618,2.364464,,,,,,,,,,,,,,,,,,,
1965,19.65,-2.592195,-0.01563,2.364484,,,,,,,,,,,,,,,,,,,
1966,19.66,-2.592184,-0.015639,2.36448,,,,,,,,,,,,,,,,,,,
1967,19.67,-2.592133,-0.015607,2.364469,,,,,,,,,,,,,,,,,,,
1968,19.68,-2.592174,-0.01563,2.364462,,,,,,,,,,,,,,,,,,,
1969,19.69,-2.59214,-0.015594,2.36447,,,,,,,,,,,,,,,,,,,
1970,19.7,-2.592114,-0.015561,2.36448,,,,,,,,,,,,,,,,,,,
1971,19.71,-2.592138,-0.015569,2.364483,,,,,,,,,,,,,,,,,,,
1972,19.72,-2.592139,-0.015561,2.364467,,,,,,,,,,,,,,,,,,,
1973,19.73,-2.592124,-0.015544,2.364462,,,,,,,,,,,,,,,,,,,
1974,19.74,-2.592108,-0.015533,2.364476,,,,,,,,,,,,,,,,,,,
1975,19.75,-2.592106,-0.015522,2.364457,,,,,,,,,,,,,,,,,,,
1976,19.76,-2.592137,-0.015531,2.364446,,,,,,,,,,,,,,,,,,,
1977,19.77,-2.592139,-0.015525,2.364427,,,,,,,,,,,,,,,,,,,
1978,19.78,-2.592123,-0.01551,2.364433,,,,,,,,,,,,,,,,,,,
1979,19.79,-2.5921,-0.015475,2.364415,,,,,,,,,,,,,,,,,,,
1980,19.8,-2.592137,-0.015493,2.364397,,,,,,,,,,,,,,,,,,,
1981,19.81,-2.592126,-0.015479,2.364404,,,,,,,,,,,,,,,,,,,
1982,19.82,-2.592129,-0.015474,2.364372,,,,,,,,,,,,,,,,,,,
1983,19.83,-2.592112,-0.015463,2.364357,,,,,,,,,,,,,,,,,,,
1984,19.84,-2.592114,-0.015451,2.36434,,,,,,,,,,,,,,,,,,,
1985,19.85,-2.592145,-0.015455,2.364324,,,,,,,,,,,,,,,,,,,
1986,19.86,-2.592155,-0.015446,2.36432,,,,,,,,,,,,,,,,,,,
1987,19.87,-2.592083,-0.015376,2.36433,,,,,,,,,,,,,,,,,,,
1988,19.88,-2.592081,-0.01536,2.364327,,,,,,,,,,,,,,,,,,,
1989,19.89,-2.592082,-0.015345,2.364338,,,,,,,,,,,,,,,,,,,
1990,19.9,-2.592116,-0.015367,2.364336,,,,,,,,,,,,,,,,,,,
1991,19.91,-2.592081,-0.015344,2.364321,,,,,,,,,,,,,,,,,,,
1992,19.92,-2.592045,-0.015334,2.364327,,,,,,,,,,,,,,,,,,,
1993,19.93,-2.592056,-0.015341,2.364345,,,,,,,,,,,,,,,,,,,
1994,19.94,-2.59204,-0.01532,2.364344,,,,,,,,,,,,,,,,,,,
1995,19.95,-2.592052,-0.015335,2.364397,,,,,,,,,,,,,,,,,,,
1996,19.96,-2.592036,-0.01532,2.364424,,,,,,,,,,,,,,,,,,,
1997,19.97,-2.592086,-0.015338,2.36439,,,,,,,,,,,,,,,,,,,
1998,19.98,-2.592085,-0.015341,2.364419,,,,,,,,,,,,,,,,,,,
1999,19.99,-2.592136,-0.01537,2.364424,,,,,,,,,,,,,,,,,,,
2000,20,-2.592144,-0.015355,2.364447,,,,,,,,,,,,,,,,,,,
